face_id,src,dst,face_length,normal_x,normal_y,center_distance,elevation_src,elevation_dst,elevation_diff,bed_slope,manning_src,manning_dst,manning_mean,manning_diff,ip_src,ip_dst,ip_mean,ip_diff,landcover_ip_src,landcover_ip_dst,area_src,area_dst,area_mean,area_ratio,zone_src,zone_dst,same_zone,zone3_touching,zone3_internal,surface_gradient_rms,face_target_mean,face_target_std,face_target_rms
4831,1491,1492,100,1,-0,100,28,28.17100143,0.171001434,0.00171001434,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001021617507,-53687.29297,24343.32031,58948.47656
4832,1492,1568,100,-0,-1,100,28.17100143,28.11891174,-0.052089691,-0.00052089691,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0004675640604,9242.276367,5992.106934,11014.7627
4833,1492,1493,100,1,-0,100,28.17100143,28.82051086,0.64950943,0.0064950943,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.004786208062,-52126.88672,27705.18359,59032.10547
4834,1493,1569,100,-0,-1,100,28.82051086,28.72779846,-0.092712402,-0.00092712402,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0001386997281,4858.916504,2932.706299,5675.371094
4835,1493,1494,100,1,-0,100,28.82051086,28.8125,-0.008010864,-8.010864e-05,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0003323100833,-55281.47266,25772.75977,60994.06641
4836,1494,1570,100,-0,-1,100,28.8125,28.8125,0,0,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0001033691365,10075.27344,4241.782715,10931.78125
4837,1494,1495,100,1,-0,100,28.8125,29.02205086,0.209550858,0.00209550858,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0007665437595,-48598.70703,23218.51367,53860.31641
4838,1495,1571,100,-0,-1,100,29.02205086,28.98421669,-0.037834168,-0.00037834168,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0001054286041,5291.771484,6581.384766,8444.966797
4839,1495,1496,100,1,-0,100,29.02205086,29.54841042,0.526359558,0.00526359558,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,9999.999756,9999.999878,1.000000024,0,0,1,0,0,0.003902455505,-47471.03516,23437.81055,52941.76172
4840,1496,1572,100,-0,-1,100,29.54841042,29.54452324,-0.003887177,-3.887177e-05,0.045,0.045,0.045,0,10,10,10,0,10,10,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.0001109066565,-4363.013184,3709.557617,5726.840332
4841,1496,1497,100,1,-0,100,29.54841042,29.96683502,0.418424606,0.00418424606,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.003270240958,-34598.26953,16473.94336,38320.11328
4842,1434,1504,58.29713821,-0.7071067691,-0.7071067691,141.4213562,33.22259903,32.6932869,-0.529312134,-0.003742801993,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,11961.65234,14595.75024,13278.70129,1.220211876,0,0,1,0,0,0.002117551249,-2038.887939,4790.82959,5206.641113
4843,1434,10906,73.78736115,0.6045302153,-0.796582222,134.7193583,33.22259903,34.11648178,0.893882751,0.006635147038,0.045,0.045,0.045,0,10,10,10,0,10,10,11961.65234,6870.634766,9416.143555,1.740982129,0,1,0,0,0,0.009432928971,-3888.178223,3235.780273,5058.478516
4844,1434,1435,96.61561584,1,-0,100,33.22259903,33.1875,-0.03509903,-0.0003509903,0.045,0.045,0.045,0,10,10,10,0,10,10,11961.65234,10113.24756,11037.44995,1.182770646,0,0,1,0,0,0.0001658609757,-5840.442383,3003.995361,6567.705078
4845,1497,1573,100,-0,-1,100,29.96683502,30.0631218,0.096286774,0.00096286774,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.0005755729929,6243.444824,12081.80762,13599.65723
4846,1497,1498,100,1,-0,100,29.96683502,30.44697189,0.480136871,0.00480136871,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.003416512864,-38708.57031,20991.16016,44033.87891
4847,1498,1574,100,-0,-1,100,30.44697189,30.302454,-0.144517898,-0.00144517898,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001924790301,13122.12012,7344.35498,15037.60547
4848,1498,1499,100,1,-0,100,30.44697189,30.80261231,0.355640412,0.00355640412,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,0.002227641918,-26232.57031,13225.94043,29378.10938
4849,1729,1728,100,-1,-0,100,33.47117996,33.48698807,0.015808106,0.00015808106,0.045,0.045,0.045,0,10,10,10,0,10,10,12746.5752,10000,11373.2876,1.27465752,0,0,1,0,0,0.0008501959703,37790.67578,32245.80078,49678.23438
4850,1729,1796,100,-0,-1,100,33.47117996,33.96948242,0.49830246,0.0049830246,0.045,0.045,0.045,0,10,10,10,0,10,10,12746.5752,10000,11373.2876,1.27465752,0,0,1,0,0,0.003665850885,-68735.19531,40178.82422,79616.98438
4851,1729,1797,26.55303574,0.7071067691,-0.7071067691,141.4213562,33.47117996,34.01733017,0.546150208,0.003861865156,0.045,0.045,0.045,0,10,10,10,0,10,10,12746.5752,10290.2146,11518.3949,1.238708393,0,0,1,0,0,0.02067313297,-35642.70312,19475.76562,40616.59375
4852,1729,10903,50.45882416,0.9941177368,0.1083046943,129.9791005,33.47117996,34.19960403,0.728424072,0.00560416305,0.045,0.045,0.045,0,10,10,10,0,10,10,12746.5752,7123.10083,9934.838013,1.789469993,0,1,0,0,0,0.01030575549,-22999.03711,17761,29058.71289
4853,1729,10904,102.1257629,0.7262765169,0.687402606,117.9982965,33.47117996,33.46593857,-0.005241394,-4.441923446e-05,0.045,0.045,0.045,0,10,10,10,0,10,10,12746.5752,9542.010254,11144.29272,1.335837508,0,0,1,0,0,0.0006637151584,12391.94043,8605.022461,15086.63574
4854,1728,1727,100,-1,-0,100,33.48698807,32.80867767,-0.678310395,-0.00678310395,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.005394665404,30186.46289,33811.17578,45325.69141
4855,1728,1795,100,-0,-1,100,33.48698807,33.9209137,0.433925628,0.00433925628,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.003149831135,-35847.42969,21340.55469,41718.79297
4856,1796,1795,100,-1,-0,100,33.96948242,33.9209137,-0.048568726,-0.00048568726,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001324541982,28563.72461,19531.6582,34603.0625
4857,1796,1865,100,-0,-1,100,33.96948242,34.89311981,0.92363739,0.0092363739,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.009346403612,-54678.00391,33372.08594,64057.63281
4858,1796,1797,100,1,-0,100,33.96948242,34.01733017,0.047847748,0.00047847748,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10290.2146,10145.1073,1.02902146,0,0,1,0,0,0.002021687127,-42121.30078,24643.02539,48800.4375
4859,1499,1575,100,-0,-1,100,30.80261231,31.14695358,0.344341278,0.00344341278,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.002653528885,-1306.710571,1469.442261,1966.406128
4860,1435,10906,37.9442482,-0.1704016626,-0.9853746891,108.9078573,33.1875,34.11648178,0.928981781,0.008529979415,0.045,0.045,0.045,0,10,10,10,0,10,10,10113.24756,6870.634766,8491.941162,1.471952433,0,1,0,0,0,0.017978501,-561.9155884,563.3874512,795.710083
4861,1435,10212,60.02725983,0.2705810964,-0.9626972079,95.37815069,33.1875,35.36726379,2.179763794,0.02285391128,0.045,0.045,0.045,0,10,10,10,0,10,10,10113.24756,6581.009277,8347.128418,1.536732001,0,1,0,0,0,0.03473554484,-1635.204956,930.3695068,1881.351318
4862,1435,10211,74.59164429,0.964400053,-0.26444754,106.6221639,33.1875,36.599617,3.412117004,0.03200194855,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10113.24756,10376.99414,10245.12085,1.026079316,0,0,1,0,0,0.0440308467,-3296.204102,1647.561157,3685.026367
4863,1510,1509,100,-1,-0,100,16.72520447,16.75804901,0.032844543,0.00032844543,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,8.881006275e-05,8167.898438,34960.19141,35901.66797
4864,1510,1588,100,-0,-1,100,16.72520447,17.04735756,0.322153091,0.00322153091,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001020176998,7331.668945,38017.97266,38718.46484
4865,10456,10457,82.7772522,0.974391222,0.2248595059,99.89976667,0,0.63665688,0.63665688,0.006372956627,0.045,0.045,0.045,0,10,10,10,0,10,10,10399.76929,10152.32544,10276.04736,1.02437312,0,0,1,0,0,0.002700399616,-6367.493164,64220.19531,64535.09766
4866,10456,10078,99.89976501,-0.2248595059,0.974391222,100,0,0,0,0,0.045,0.045,0.045,0,10,10,10,0,10,10,10399.76929,9980.518066,10190.14368,1.04200696,0,0,1,0,0,1.46947384e-05,-2281.079834,24067.99609,24175.85156
4867,10457,1506,48.26100159,0.5618390441,-0.8272466063,123.2683468,0.63665688,14.66526413,14.02860725,0.1138054303,0.045,0.045,0.045,0,10,10,10,0,10,10,10152.32544,10817.62891,10484.97717,1.065532126,0,0,1,0,0,0.0994902825,-733.3165894,9037.076172,9066.780273
4868,10457,10458,96.74024963,0.974391222,0.2248595059,99.89976667,0.63665688,15.69860935,15.06195247,0.1507706472,0.045,0.045,0.045,0,10,10,10,0,10,10,10152.32544,11439.61353,10795.96948,1.126797362,0,0,1,0,0,0.05225409637,-5160.500488,70828.17969,71015.92969
4869,10459,10460,83.6335907,0.6627900004,0.7488053441,133.2328379,15.71324253,15.8811779,0.167935371,0.001260465315,0.045,0.045,0.045,0,10,10,10,0,10,10,15747.25781,10574.87012,13161.06396,1.489120683,0,0,1,0,0,0.000497333858,-3356.97998,75684.25,75758.66406
4870,10459,10081,96.18140411,-0.327898562,0.9447129369,100,15.71324253,15.68791389,-0.025328636,-0.00025328636,0.045,0.045,0.045,0,10,10,10,0,10,10,15747.25781,14138.13525,14942.69653,1.113814342,0,0,1,0,0,0.000186336325,-1566.146729,31290.29492,31329.46484
4871,10459,10458,108.7284164,-0.9614775181,-0.2748835087,102.1873699,15.71324253,15.69860935,-0.014633179,-0.0001431994875,0.045,0.045,0.045,0,10,10,10,0,10,10,15747.25781,11439.61353,13593.43567,1.376555054,0,0,1,0,0,0.0001180107166,2215.99292,92716.53125,92743.00781
4872,10459,1507,56.85224915,-0.1705257595,-0.9853532314,154.6585984,15.71324253,16.07350731,0.360264778,0.002329419649,0.045,0.045,0.045,0,10,10,10,0,10,10,15747.25781,12121.56445,13934.41113,1.299111008,0,0,1,0,0,0.001818602243,2281.546631,33586.33203,33663.73438
4873,10459,1508,60.03569794,0.4350246787,-0.90041852,169.2472368,15.71324253,16.40955353,0.696310997,0.004114164639,0.045,0.045,0.045,0,10,10,10,0,10,10,15747.25781,12832.99976,14290.12878,1.227090946,0,0,1,0,0,0.003613407269,1340.991211,12191.5752,12265.10352
4874,1508,1509,100,1,-0,100,16.40955353,16.75804901,0.348495483,0.00348495483,0.045,0.045,0.045,0,10,10,10,0,10,10,12832.99976,10000,11416.49988,1.283299976,0,0,1,0,0,0.001007869782,-7361.828613,35636.35547,36388.82031
4875,1508,1507,119.825737,-1,-0,100,16.40955353,16.07350731,-0.336046219,-0.00336046219,0.045,0.045,0.045,0,10,10,10,0,10,10,12832.99976,12121.56445,12477.2821,1.058691706,0,0,1,0,0,0.0009747834763,8898.022461,50953.42188,51724.51953
4876,1508,1586,100,-0,-1,100,16.40955353,16.75347519,0.343921661,0.00343921661,0.045,0.045,0.045,0,10,10,10,0,10,10,12832.99976,10000,11416.49988,1.283299976,0,0,1,0,0,0.001120565916,4822.994141,37193.625,37505.02734
4877,1509,1587,100,-0,-1,100,16.75804901,16.94839478,0.190345764,0.00190345764,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0006410923884,6126.408691,39544.67578,40016.42578
4878,1448,1521,100,-0,-1,100,17.98234558,18.31019211,0.327846527,0.00327846527,0.12,0.12,0.12,0,85,85,85,0,85,85,10000.00024,10000,10000.00012,1.000000024,0,0,1,0,0,0.001047842078,10419.79492,13252.5918,16858.33008
4879,1518,1596,100,-0,-1,100,17.93626213,18.30860519,0.372343063,0.00372343063,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001251018719,8151.834961,18342.59961,20072.45312
4880,1518,1519,100,1,-0,100,17.93626213,18.04572487,0.109462738,0.00109462738,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,0.000396992335,-16116.30859,20337.16211,25948.71094
4881,1519,1597,100,-0,-1,100,18.04572487,18.25695229,0.211227417,0.00211227417,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0008139838968,6558.822266,11727.06348,13436.59766
4882,1519,1520,100,1,-0,100,18.04572487,18.27151489,0.225790024,0.00225790024,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.000778008398,-16505.79102,19717.80469,25714.44922
4883,1520,1598,100,-0,-1,100,18.27151489,18.51828575,0.246770858,0.00246770858,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0009390128585,9744.257812,14657.8291,17601.20703
4884,1520,1521,100,1,-0,100,18.27151489,18.31019211,0.038677215,0.00038677215,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0001158702704,-18516.02539,21233.625,28172.85938
4885,1594,1595,100,1,-0,100,18.11372948,18.10417938,-0.009550095,-9.550095e-05,0.045,0.045,0.045,0,10,10,10,0,10,10,10000.00024,10000,10000.00012,1.000000024,0,0,1,0,0,1.372244024e-05,-14164.41699,17177.71094,22264.42188
4886,1594,1593,100,-1,-0,100,18.11372948,18.11681557,0.00308609,3.08609e-05,0.045,0.045,0.045,0,10,10,10,0,10,10,10000.00024,10000,10000.00012,1.000000024,0,0,1,0,0,3.404154545e-05,13447.23438,17417.77344,22004.70312
4887,1594,1672,100,-0,-1,100,18.11372948,18.28415298,0.170423508,0.00170423508,0.045,0.045,0.045,0,10,10,10,0,10,10,10000.00024,10000,10000.00012,1.000000024,0,0,1,0,0,0.0005162538743,11606.63672,27808.17969,30133.18555
4888,1595,1673,100,-0,-1,100,18.10417938,18.28415298,0.179973603,0.00179973603,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,0.0005319358009,11162.43945,25219.28711,27579.20508
4889,1595,1596,100,1,-0,100,18.10417938,18.30860519,0.204425812,0.00204425812,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0007314679471,-15522.55078,16743.49609,22831.86914
4890,1521,1599,100,-0,-1,100,18.31019211,18.72349739,0.413305283,0.00413305283,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.001680656148,12748.04688,16285.26172,20681.45117
4891,1521,1522,100,1,-0,100,18.31019211,18.50650787,0.196315766,0.00196315766,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.000882886207,-21648.85352,23319.64062,31819.4668
4892,1522,1600,100,-0,-1,100,18.50650787,18.9321537,0.425645828,0.00425645828,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,12113.48779,11056.7439,1.211348779,0,0,1,0,0,0.001533811105,14423.66016,16127.49805,21636.5
4893,1522,1523,100,1,-0,100,18.50650787,18.55739593,0.050888061,0.00050888061,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,9999.999756,9999.999878,1.000000024,0,0,1,0,0,0.0001933071138,-24915.45508,25236.23047,35463.32031
4894,1523,1601,100,-0,-1,100,18.55739593,19.17837524,0.620979309,0.00620979309,0.12,0.12,0.12,0,85,85,85,0,85,85,9999.999756,11192.63623,10596.31799,1.11926365,0,0,1,0,0,0.002277902265,16378.22461,17369.97461,23873.88281
4895,1523,1524,100,1,-0,100,18.55739593,18.4921875,-0.065208435,-0.00065208435,0.12,0.12,0.12,0,85,85,85,0,85,85,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.0002575570909,-31551.39844,31693.81055,44721.23047
4896,1525,1526,100,1,-0,100,18.4921875,18.80703926,0.314851761,0.00314851761,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001043185709,-52430.39844,51845.19922,73735.14062
4897,1525,1524,100,-1,-0,100,18.4921875,18.4921875,0,0,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,4.930677131e-05,46813.11719,46337.09766,65868.00781
4898,1525,1603,100,-0,-1,100,18.4921875,19.14239883,0.650211334,0.00650211334,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,12060.63525,11030.31763,1.206063525,0,0,1,0,0,0.002301491491,14571.6123,12831.19629,19415.75391
4899,1526,1604,100,-0,-1,100,18.80703926,19.17743301,0.370393753,0.00370393753,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001335878529,28107.42188,25079.34375,37669.625
4900,1526,1527,100,1,-0,100,18.80703926,19.20206833,0.395029068,0.00395029068,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001437263282,-61628.58984,59630.00781,85754.42188
4901,1527,1605,100,-0,-1,100,19.20206833,19.43227959,0.230211258,0.00230211258,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000.00024,10000.00012,1.000000024,0,0,1,0,0,0.0008519684514,34154.10156,29919.18164,45405.50391
4902,1527,1528,100,1,-0,100,19.20206833,19.39318276,0.191114426,0.00191114426,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0007590729732,-70757.89844,65818.85938,96637.47656
4903,1528,1606,100,-0,-1,100,19.39318276,19.40625,0.013067245,0.00013067245,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,0.0001000094031,38573.92188,34679.73438,51871.29688
4904,1528,1529,100,1,-0,100,19.39318276,19.41270447,0.019521713,0.00019521713,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,7.059760494e-05,-77502.00781,70921.75781,105054.5391
4905,1529,1607,100,-0,-1,100,19.41270447,19.40625,-0.006454468,-6.454468e-05,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,5.754819707e-05,38334.14453,34360.75781,51479.78516
4906,1529,1530,100,1,-0,100,19.41270447,19.45989227,0.047187805,0.00047187805,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,0.0001168219371,-75712.21875,68155.57812,101870.125
4907,1530,1608,100,-0,-1,100,19.45989227,19.48722267,0.027330399,0.00027330399,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0001011645013,22178.99414,19758.82227,29703.85352
4908,1534,1535,100,1,-0,100,19.50018883,19.77189636,0.271707534,0.00271707534,0.12,0.12,0.12,0,85,85,85,0,85,85,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.0009094976141,-43225.44922,34263.98438,55158.5
4909,1534,1533,100,-1,-0,100,19.50018883,19.47707367,-0.023115159,-0.00023115159,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.000336681078,41857.11328,33907.82031,53867.96875
4910,1534,1612,100,-0,-1,100,19.50018883,19.94916153,0.448972702,0.00448972702,0.12,0.12,0.12,0,85,85,85,0,85,85,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.001484962001,31050.1875,25981.95117,40486.73828
4911,1535,1613,100,-0,-1,100,19.77189636,19.91667938,0.14478302,0.0014478302,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.000589197596,34855.41797,30246.83203,46149.44141
4912,1535,1536,100,1,-0,100,19.77189636,19.91106224,0.139165879,0.00139165879,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0005883636738,-41197.54688,32317.4043,52360.79297
4913,1536,1614,100,-0,-1,100,19.91106224,19.90724754,-0.003814698,-3.814698e-05,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0003820328106,39070.91797,31158.74805,49974.03516
4914,1536,1537,100,1,-0,100,19.91106224,20.63436508,0.723302841,0.00723302841,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.003146469681,-43337.82422,33210.07422,54599.23047
4915,1606,1607,100,1,-0,100,19.40625,19.40625,0,0,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,2.552267731e-05,-33012.22656,30380.57031,44864.08594
4916,1606,1605,100,-1,-0,100,19.40625,19.43227959,0.026029587,0.00026029587,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000.00024,10000.00012,1.000000024,0,0,1,0,0,3.638894171e-05,49838.33594,46477.55469,68147.07031
4917,1606,1680,100,-0,-1,100,19.40625,19.63248634,0.226236343,0.00226236343,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0008283259809,21020.57227,19261.16016,28510.64258
4918,1607,1681,100,-0,-1,100,19.40625,19.63248634,0.226236343,0.00226236343,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,9999.999756,9999.999878,1.000000024,0,0,1,0,0,0.0008749712081,25709.48633,23240.6543,34656.97266
4919,1607,1608,100,1,-0,100,19.40625,19.48722267,0.080972672,0.00080972672,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.0001672611879,-21109.93164,19150.57227,28502.16992
4920,1554,1632,100,-0,-1,100,25.11650848,25.58563614,0.469127655,0.00469127655,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,7498.188965,8749.094482,1.333655373,0,1,0,0,0,0.002133744711,18601.62305,15802.28223,24407.63281
4921,1538,1537,100,-1,-0,100,20.59641838,20.63436508,0.037946701,0.00037946701,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.0002482941638,46463.04297,34127.42578,57649.76562
4922,1538,1616,100,-0,-1,100,20.59641838,20.54229927,-0.05411911,-0.0005411911,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000.00024,10000.00012,1.000000024,0,0,1,0,0,0.001845341596,10210.02051,11541.15039,15409.1748
4923,1538,1539,100,1,-0,100,20.59641838,20.59268189,-0.003736496,-3.736496e-05,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.001876687038,-32164.07227,25897.72266,41294.30469
4924,1539,1617,100,-0,-1,100,20.59268189,20.00623512,-0.586446762,-0.00586446762,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,10000,10000,1,0,0,1,0,0,0.001010859023,28265.59961,21960.51172,35793.96875
4925,1539,1540,100,1,-0,100,20.59268189,20.5045948,-0.088087082,-0.00088087082,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,8.082343102e-05,-34133.29688,27126.00977,43599.33594
4926,1540,1618,100,-0,-1,100,20.5045948,20.69553566,0.190940857,0.00190940857,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0002130149736,48494.35156,42729.89844,64633.94141
4927,1540,1541,100,1,-0,100,20.5045948,21.10341644,0.59882164,0.0059882164,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001385888175,-28134.69336,22511.38672,36032.25781
4928,1541,1619,100,-0,-1,100,21.10341644,21.25335312,0.149936676,0.00149936676,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0001889362526,60901.62891,49166.59375,78271.07812
4929,1541,1542,100,1,-0,100,21.10341644,21.1875,0.084083557,0.00084083557,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,8.159199739e-05,-35787.78516,29037.58594,46086.30078
4930,1542,1620,100,-0,-1,100,21.1875,21.16092682,-0.026573181,-0.00026573181,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0001210520904,59135.02344,48312.07031,76361.03125
4931,1542,1543,100,1,-0,100,21.1875,21.58058548,0.39308548,0.0039308548,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10000,10000,1,0,0,1,0,0,0.001623126136,-21775.30859,21797.40625,30810.56641
4932,1543,1621,100,-0,-1,100,21.58058548,21.1384716,-0.442113877,-0.00442113877,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.0016882461,42478.34766,33590.13281,54154.47266
4933,1543,1544,100,1,-0,100,21.58058548,21.94883919,0.368253708,0.00368253708,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.001571569096,-26039.18555,21850.47852,33992.39062
